score,phrase
0.9203161704999999,electric potential
0.9203149259000001,orthotic device
0.9203148237000001,loss factor
0.9203137278,medical librarianship
0.9203131845,heteroscedastic discriminant analysis
0.9203113923999999,cyrillic alphabet
0.920311012,fuer die
0.9203098008,ultrasonic flaw
0.9203090957,angle measurement
0.9203084361,key aggregate cryptosystem
0.9203073482999999,sinyal ekg
0.9203070251000001,pembelajaran menulis puisi
0.9203046131,sukoharjo tahun
0.9203044236,path expressions
0.9203032779000001,creative commons attribution noncommercial sharealike
0.9203021795999999,warwick university
0.9203011093000001,kerja pada
0.9203008408,d2d communications underlaying
0.9202985652,technischen hochschule
0.9202977992,asteroid belt
0.920297652,virtual circuits
0.9202972478,multiprotocol label
0.9202968852,vibrating screen
0.9202960260999999,true color
0.9202950252,piezoelectric energy harvesters
0.9202925677,syrian refugees
0.9202918358,retinal vessel
0.9202893559,uplink scheduler
0.9202889541,colour space
0.9202874627,в общем
0.9202861576000001,dennis gabor
0.9202860688,intellectual property cores
0.9202856976,spin torque transfer ram
0.9202856012999999,prony's method
0.9202854598000001,progressive supranuclear palsy
0.9202846964,ad hoc wireless network
0.9202816987000001,penanganan masalah
0.9202815140999999,risc microcontroller
0.9202813163,cultural revolution
0.9202806415000001,trust authority
0.9202801554000001,binary translation
0.9202775142,fictional characters
0.9202769401,humidity sensor
0.9202766404,na memd
0.9202745199,folk dance
0.9202743825,curve evolution
0.9202736795,deterministic network calculus
0.9202732942,fuzzy pid controller
0.9202726659999999,radio beacon
0.9202726385,auditory hallucinations
0.9202720595999999,ethics education
0.9202716064,erasure coded
0.9202714478,kinesthetic feedback
0.9202657667,reweighted l1 minimization
0.9202626928000001,fully parallel
0.920261096,ic chip
0.9202607684999999,north western
0.9202604058,multiinput multioutput
0.9202602042,doppler flowmeter
0.9202599136,untuk peningkatan
0.9202570653000001,rekam medik
0.9202547149,interactive digital storytelling
0.9202530429000001,platinum resistance
0.9202504687,sleep medicine
0.9202491976999999,в практику
0.920248827,siswa kelas xi
0.9202478738,continuously adaptive mean shift
0.9202473063,barbalat’s lemma
0.920247247,hand drawn sketches
0.9202467296,computational economy
0.9202466275,hudson kam
0.9202464935,airbreathing propulsion
0.9202456066,bidirectional lstm crf
0.9202448042,baxter permutations
0.9202447940999999,petugas lapangan
0.9202437401000001,proxy certificate
0.9202427879999999,cloud security
0.9202414658,truthful mechanisms
0.9202399862,arabic english
0.9202394653,red wine
0.9202391823,industrial clusters
0.9202389351000001,mahasiswa pgsd
0.9202377175,bearing fault diagnosis
0.9202367596,aec q100
0.9202358454999999,small sample size
0.9202356829999999,dentate granule
0.9202352872,set pair analysis
0.9202336826,atm network
0.9202333268999999,neuron activation
0.9202309339,security risks
0.9202302451000001,damped wave equation
0.9202298016,type declarations
0.9202288593000001,chick lit
0.9202268102,observational equivalences
0.9202263632,peak power
0.920223868,ldpc code ensembles
0.9202236863,dynamic window approach
0.9202218346,exemplar based image inpainting
0.9202212798,kendali otomatis
0.9202158105,coyote hill
0.9202147397,business cycles
0.9202142140999999,один із
0.9202138101,popular matchings
0.9202130011,knowledge spillovers
0.9202128307999999,ocr errors
0.9202113304,crystal lattices
0.9202112675,toko bangunan
0.9202098219,electro chemical
0.9202085189,backgroundnext generation sequencing
0.9202074056,tang poetry
0.9202073671,dengan menggunakan
0.9202069648000001,cultural landscape
0.9202069328,electro oculographic
0.9202068378,genetic susceptibility
0.9202047203,alat musik
0.9202042743000001,american option pricing
0.9202037928,pembangunan gedung
0.9202019681999999,real numbers
0.920201075,brain networks
0.9202003485,disease ontology
0.9201986524,bank xyz
0.9201985421,tajik language
0.9201983201,mimo systems
0.9201979973000001,ultra reliable low latency communication
0.9201977859,involuntary movements
0.9201976835,color names
0.9201971576000001,gate transistor
0.9201959193000001,rijndael algorithm
0.9201955116,stray light
0.9201953915000001,port numbers
0.9201949948999999,misclassification costs
0.9201947953,free space
0.9201931776000001,mechanical systems
0.9201930821,common channel signalling
0.9201929496,epoxy resins
0.9201927795999999,gradient boosted
0.920191137,gene trees
0.9201891353,author cocitation analysis
0.9201889118000001,das studium
0.9201880070999999,partial encryption
0.9201873961,jaminan kesehatan
0.9201865370000001,box girders
0.9201858943000001,ultra rapid
0.9201818578000001,circle detection
0.9201813692,optical discs
0.9201788056999999,crosspoint buffer
0.9201783687999999,cepstrum coefficient
0.9201776445000001,dsp tms320lf2407a
0.9201766720000001,openflow protocol
0.9201761072,qualitative data analysis
0.9201754293000001,land cover change
0.9201753276000001,resilience engineering
0.9201750242,oki earthquake
0.9201734948,david alan grier
0.9201710997,atmosphere ocean
0.9201692749,nervous tissue
0.9201685784999999,university admission
0.9201684226000001,skip grams
0.9201648063,mechanical assemblies
0.9201646898,internet message access protocol
0.9201640767,marine ecosystem
0.920162431,technology innovation
0.920161481,minimum dominating set
0.9201609640999999,keterkaitan antara
0.9201607575,vrye weekblad
0.9201605338,lightning stroke
0.9201600293000001,karatsuba ofman
0.9201599506999999,stress intensity factors
0.9201598701,remote antenna units
0.9201584186,partial least squares path modeling
0.9201573279,educational informationization
0.9201573097,plant species
0.9201565690000001,barang bukti
0.9201560895,chaotic neural networks
0.9201552464,rigid objects
0.920154673,vehicle suspensions
0.9201541117,laboratory automation
0.9201540108,handheld terminal
0.9201536189,electric machine
0.9201527145,graphical editors
0.9201520270999999,hip hops
0.9201520048999999,роль в
0.9201515817,partial response
0.9201495997,html tag
0.9201495076,neutral atoms
0.9201493114,metabolic profiling
0.9201451233,predistortion linearizer
0.9201436888,colour spaces
0.9201428597,electronic voting machine
0.9201411123000001,cognitive development
0.9201410946999999,rate compatible punctured
0.920139459,undiscovered public knowledge
0.9201389159000001,signed digraphs
0.9201384995999999,band selection
0.9201365357,virtualized cloud
0.9201362567,multicriteria decision
0.9201327748999999,kesehatan ibu dan anak
0.9201325309999999,в программном
0.92013226,western tonal music
0.9201309555,hacker attack
0.9201301595999999,terror attack
0.9201296837,construction project
0.9201292428,axial flux permanent magnet
0.9201285341,relative permittivity
0.9201285267,profibus fieldbus
0.9201259559999999,metode steganografi
0.9201248325,merge conflicts
0.9201239943,marine vessel
0.920123824,multihop cellular network
0.9201207586,gödel logic
0.9201203629000001,privilege escalation attacks
0.9201197064,berger tung
0.9201185590000001,salient region
0.9201154632999999,rogers ramanujan
0.9201151952,lexical chain
0.9201141985,component based software engineering
0.9201141985,problem based learning
0.9201139808,spur reduction
0.9201129954,polymer composite
0.9201129758,barreto naehrig
0.9201113114,nonlinear observer
0.9201109712000001,chinese culture
0.9201102265000001,lecture video
0.9201077676999999,impairment aware
0.9201070772,kelas viii
0.9201070607999999,condensed representations
0.9201068533,chinese news
0.9201015723,dynamical core
0.9200975217,truck driver
0.9200968276,technical services librarians
0.9200952622,typhoon disaster
0.9200944372,decadal climate
0.9200942647,normative conflicts
0.9200937862,wide sense stationary uncorrelated scattering
0.9200933537999999,billion transistor
0.9200931845,analisis perbandingan algoritma
0.9200931665000001,die konzeption
0.9200916407999999,chatter vibration
0.9200903072,discovery science
0.920090305,task partitioning
0.9200898231,workflow automation
0.920085927,finned tube
0.9200840864000001,diagnostic assessment
0.9200839881,video codecs
0.9200835261,instance level
0.9200829318000001,medip seq
0.9200827859,astronomical imaging
0.9200809731999999,bar noy
0.9200807103,earth observing
0.9200795162000001,surface micromachined
0.920079102,packet pair
0.9200785384000001,nursing home residents
0.9200776825,ovsf cdma
0.9200770271,nist special database
0.9200760406999999,vision impairment
0.9200756769,shopping centre
0.9200753204000001,ieee embs
0.9200750034999999,pelajaran fisika
0.9200733948,citation style guides
0.9200716344,bioheat transfer
0.9200703948000001,post mortems
0.9200690801000001,gas bubbles
0.9200690737999999,retinal thickness
0.9200667411,evolved utra downlink
0.9200666076,smoothing filter
0.9200665029,kapal laut
0.920065899,brownfield redevelopment
0.9200626097,для распознавания
0.9200622026999999,geometric shape
0.9200621747,depthwise convolution
0.9200590026000001,touch screen panel
0.9200589575,ev hev
0.9200573523000001,unsupervised adaptation
0.9200566245999999,retino cortical
0.9200563209,hand posture recognition
0.9200561747,product involvement
0.9200552702,prox svrg
0.9200543943,solar induced chlorophyll fluorescence
0.9200538875,commutative residuated lattices
0.9200537059,particle advection
0.9200533975,resultative constructions
0.9200516966,menggunakan metode simple additive weighting
0.9200506485,witten bell
0.9200505923000001,relative entropies
0.9200502891,futures markets
0.9200497877,dan implementasinya
0.9200493829999999,vehicle tracking
0.9200477551,instruction caches
0.9200476240000001,microarray expression
0.9200471159,panoramic mosaics
0.9200458876000001,file names
0.9200453553,pesquisa sobre
0.9200446239,multirotor unmanned aerial vehicles
0.9200426744,phase disposition pwm
0.9200422544,popular songs
0.9200421784,hamming graphs
0.9200415706,больных с
0.9200400991,missing completely at random
0.9200391604000001,perusahaan asuransi
0.9200391265000001,multiplying dac
0.9200367881,graphics pipeline
0.9200366456999999,modular robotics
0.9200364104000001,noncommutative symmetric functions
0.9200356395,buckling restrained
0.9200355701999999,relay placement
0.9200349176,forensic linguistics
0.9200334183,das papier
0.9200322455,conductance catheter
0.9200297801,otak manusia
0.9200295837000001,uk meteorological office
0.9200276461,categorical combinators
0.9200275791,medical robotics
0.9200270564,thermally activated
0.9200256683,unsupervised wsd
0.9200253579000001,visual masking
0.9200248136,langages algébriques
0.9200248101,информационная технология
0.9200245079,bd gmd
0.9200241042,environmental microbiology
0.9200240198,histogram specification
0.9200239136,wearable inertial sensors
0.9200230268999999,procedural programming
0.9200229711,katalog perpustakaan
0.9200228209,geographic opportunistic routing
0.9200228127,iterative reweighted least squares
0.9200212554,bright field
0.9200208639,downlink multiuser
0.9200204023,robust stabilization
0.9200180746,penjadwalan mata kuliah
0.9200175996,laboratory animal
0.9200171322,niche radius
0.9200148854000001,core stateless fair queuing
0.9200135765999999,backus naur
0.9200134976000001,matrix decompositions
0.9200118324,photonic crystal waveguides
0.9200117213,convenience sampling
0.9200116389,weightless neural networks
0.9200105605,gastroesophageal reflux
0.9200095799,pyramid match kernel
0.9200094084999999,ieee rts
0.92000855,missing wedge
0.9200059275,paired samples
0.9200053435,virtual walkthrough
0.9200044085,hotel management
0.9200025723999999,simulink hdl coder
0.9200024622,ssl protocol
0.9200000586,metop sg
0.9199972075,drosophila larvae
0.9199955812999999,convex programs
0.9199950383,dysregulated pathways
0.9199936939,parsimonious covering theory
0.9199931487,coefficient alpha
0.9199918118000001,crameacuter rao
0.9199904281999999,berdasarkan kriteria
0.9199895662,express delivery
0.9199891182,cell range expansion
0.9199890913,coal fired boiler
0.9199890178,multimodal dialogue
0.919988942,saddle node
0.9199883701999999,escrowed encryption
0.9199881995999999,search strategies
0.9199877470000001,fisher discrimination
0.9199872537,stakeholder involvement
0.9199852567,soft start
0.919985085,scoping review
0.9199846382,wifi wimax
0.9199841140999999,domingo ferrer
0.9199817839,rotor eccentricity
0.9199805031,ellipsoid fitting
0.9199774499,quadratic form
0.9199761834,publicity chair
0.9199757090999999,mathematic morphology
0.9199753987999999,regular ldpc codes
0.9199751817,decisional diffie hellman assumption
0.9199725231999999,nonlinear feedback shift register
0.9199722684999999,dasar elektronika
0.9199717152,brightness preservation
0.9199712798,homograph disambiguation
0.9199691511,cement rotary kiln
0.9199644663,anti spyware
0.9199633909,automorphism group
0.9199631961,keuangan daerah
0.9199626928,meta search
0.9199613936,carry propagate adders
0.9199610559,neurosky mindwave mobile
0.9199593205,energy metabolism
0.9199588761,temporal intervals
0.9199573998999999,paradigm shifts
0.9199572901,synthetic actors
0.9199557625,системной красной
0.9199557015000001,arm processor
0.9199554348000001,gear shift
0.9199546122,inas gaas
0.9199541616,community structure
0.9199529707999999,berners lee’s
0.919952047,spline fitting
0.919950175,база данных
0.9199496309999999,akademik pada
0.9199484869,predatory journals
0.9199481678,lattice reduction aided
0.9199469827,untuk mengatasi
0.9199468145999999,employee involvement
0.9199466311,retrodirective array
0.9199465601000001,probabilistic incremental program evolution
0.919946423,bl lac
0.9199461939,symbolic computing
0.9199457892,multiply connected
0.9199450811,multi chip module
0.9199438081,inp hemts
0.919943763,supply chain’s
0.9199437401,oxygen therapy
0.9199377851,single microphone
0.919937294,iana considerations
0.9199362737000001,linear equalizers
0.9199361209,html parser
0.9199354525,lagrangian mechanics
0.9199349265000001,berdasarkan jenis
0.9199347875,interdisciplinary collaboration
0.9199336342000001,automatic optical inspection
0.9199308956000001,oxygen vacancy
0.9199292762000001,vestibuloocular reflex
0.9199285814,canadian language benchmarks
0.9199284668000001,owl api
0.9199280195999999,ticket reservation
0.9199276872,public diplomacy
0.9199274773999999,impulse response function
0.9199272883,double layer capacitors
0.9199271554,grand coalition
0.9199246883,ahli materi
0.9199231987,communicative dynamism
0.9199229149,yang terintegrasi dengan
0.9199229149,overt pronoun
0.9199221861,qr barcode
0.9199208601000001,blockchain technologies
0.9199181518,cpm pert
0.9199170731,burst loss
0.9199158283,lime kiln
0.9199150009999999,virtual appliances
0.9199128486,suspended matter
0.9199119914,gauss hermite quadrature
0.9199116615999999,synaptic weight
0.9199106652,short term plasticity
0.9199106151,australian government
0.9199080398,wald wolfowitz
0.9199073574,nominal groups
0.9199066775,periapical radiographs
0.9199030937999999,acm sigsac
0.9199025420999999,proc natl acad sci usa
0.9199019736,utility grid
0.9199016843000001,virtualized infrastructure
0.9199013793,partially supervised
0.9198995682,blue nile
0.9198990818,editorial staff
0.9198981451999999,drive train
0.9198971802,haar wavelet transformation
0.9198963263,subscriber identity modules
0.9198951892,mts mto
0.9198950585,user interface design
0.9198945232,rear end
0.9198942954000001,arrow hurwicz
0.9198941869,frog vle
0.9198941715000001,person centered
0.9198909913,keterampilan generik sains
0.9198900018,technology mediated tblt
0.9198896787999999,miniature robot
0.9198889,ook modulation
0.9198869914,situationally aware
0.9198869910999999,biomedical text mining
0.9198852161,digital imagery
0.9198823314,prostate mri
0.9198800895,density based clustering
0.919880055,kesulitan belajar
0.9198777237000001,fdl buffers
0.9198766715000001,wall motion
0.9198766262000001,una propuesta
0.9198753324,uyghur language
0.9198747313,bandstop filters
0.9198742588,crowd scenes
0.9198739491,ultra dense
0.9198734031999999,pita lebar
0.9198726476000001,pembelajaran bahasa arab
0.9198717145,unitary matrices
0.9198714376,harris operator
0.9198695151,sliding dft
0.9198688086,inet framework
0.9198684826000001,infrared image
0.9198681367,linux debian
0.9198669992,classroom teachers
0.9198654775,binary large object
0.9198652378,customer profitability
0.9198613189,nvidia optix
0.9198597039,acute abdomen
0.9198575301999999,bacia hidrografica
0.9198523586,da cidade
0.9198520453,log odds
0.9198514181,microbial communities
0.9198491149,stock prediction
0.9198480636,tio2 nanoparticles
0.9198473289,pedestrian tracking
0.9198463875,fractal antennas
0.9198457090000001,flexible manufacturing cells
0.9198456018000001,chicago turabian
0.9198445097,context clues
0.9198444153,fluorescence resonance energy transfer
0.9198435015,carsim simulink
0.9198430629000001,cook's distance
0.9198413839,war stories
0.9198404478,reconfigurable coprocessors
0.9198403488,excited lpc
0.9198394739,lcd panels
0.9198384145999999,instantaneous amplitude
0.9198375714,hales jewett
0.9198375376000001,vertical plane
0.9198368245,pecking order
0.9198363954000001,learner profile
0.9198348854999999,induced matchings
0.9198342898999999,adiabatic quantum
0.9198335397,sensitive attribute
0.9198322953,word level
0.9198321631,color texture
0.9198321573,collective learning
0.9198317731,tag suggestion
0.9198314895,dbscan algorithm
0.9198306917,landslide disaster
0.9198303087999999,xml encryption
0.9198295076,random field
0.919827552,teknik elektronika dasar
0.9198263425,argument diagramming
0.9198250490000001,communicating agents
0.9198231458,welche auswirkungen
0.9198217633,passivity based control
0.9198211972,text document
0.9198206994,oracle apex
0.9198179877,genome organization
0.9198169320999999,phishing websites
0.9198160165000001,bitopological spaces
0.9198138358,viral rna
0.9198135075,reflective writing
0.9198127372,liskov substitution principle
0.9198126358,grant writing
0.9198121842,photon starved
0.9198111599,ringback tone
0.9198109562000001,rotation axis
0.9198095331,check ins
0.9198078686,algal blooms
0.9198039995999999,normed linear spaces
0.9198034973999999,в компьютерных
0.9197992031000001,workflow patterns
0.9197984616,temperature compensated
0.9197965667,automatic tool changer
0.9197957075,legal certainty
0.9197954107999999,simultaneous diagonalization
0.9197950488,marx generator
0.9197944958,oil spill detection
0.9197939808,trapdoor functions
0.9197939653,grammar checkers
0.9197929796,sustainability indicators
0.9197905331,данных для
0.9197877724,butterworth filters
0.9197875454000001,multinomial logistic
0.9197845936,power builder
0.9197838036,high occupancy toll
0.9197816683,autonomic nerve
0.9197811074,power quality disturbance
0.9197810066,promoter prediction
0.9197809765,electrochemical biosensing
0.9197806762,arp request
0.9197795176000001,blind watermark
0.9197779856,sixtieth birthday
0.9197779425,backlash nonlinearity
0.9197764279999999,area under roc curve
0.9197758936,price forecasting
0.9197740745999999,для поиска
0.9197736727,intravenous injection
0.9197722348,ibm aglets
0.91977026,automotive open system architecture
0.9197697678,stn international
0.9197688804999999,flat earth
0.9197685284999999,apache commons
0.9197681872,tank farm
0.9197681851,donkey anaphora
0.9197678865000001,mbit sec
0.9197677615000001,java path finder
0.9197658271,batched blas
0.9197657519,cosite interference
0.9197654156,computational semiotics
0.9197645531,stochastic process algebra
0.9197644536,conformal maps
0.9197632017,academic edition
0.9197624194,t2 flair
0.9197606695,verlag gmbh
0.9197591972,briggs type indicator
0.9197582390000001,erich gamma
0.9197577131999999,fuzzy automata
0.9197572888,gangguan perkembangan
0.9197568617,curvelet domain
0.9197557318999999,alternative transient program
0.9197535073,asymmetric choice nets
0.9197533495999999,ncbo annotator
0.9197508324,perancangan dan realisasi
0.9197507632999999,ujian masuk
0.9197505764,digital arts
0.9197500276999999,kwara state
0.9197460211,silver silver chloride
0.9197457055,hyperbolic space
0.9197456417000001,visual speech recognition
0.9197455834,cloud serving benchmark
0.9197451087999999,economic intelligence
0.9197450822,bethe salpeter
0.9197446922,jpeg files
0.9197438988,lexical decision task
0.919743585,stakeholder management
0.9197434853,integral time absolute error
0.9197432743,penggunaan media pembelajaran
0.9197399794,quadratic regulator
0.9197397928000001,supermarket shopping
0.9197384668,και την
0.9197380439,false discovery
0.9197373487,parrinello molecular dynamics
0.9197371594,internet forums
0.9197359725,ansi isa
0.9197326579999999,wendell odom
0.9197315471999999,academy awards
0.919729569,criminal proceedings
0.9197294169,programmable calculator
0.9197287345999999,multiprocessor platforms
0.9197274444,scientific calculator
0.9197268709,propositional circumscription
0.9197248136,benthic macroinvertebrate
0.9197237206000001,ai ml
0.9197226476,planar contours
0.9197216266,al baqarah
0.9197202455,gravitational acceleration
0.9197194814,text editors
0.9197182598,diachronic corpora
0.9197175784,pilot test
0.9197164984,suction dredger
0.9197155825,residential electricity consumption
0.9197150578,laser spectroscopy
0.9197149123999999,low jitter
0.9197146594,ip paging
0.9197144915000001,structural joins
0.9197144604,schizophrenic patients
0.9197134951,light stemmer
0.9197131348,permutation flow shop
0.9197110615999999,spiking neuronal networks
0.9197107115,persepsi pengguna
0.9197103858,bbb f_q
0.9197099089,artikel jurnal
0.9197085151000001,belousov zhabotinsky reaction
0.9197076594,interior point methods
0.9197071479000001,reassigned spectrogram
0.9197071393,incomplete information
0.9197055873000001,ionospheric plasma
0.9197055086,kunjungan pasien
0.9197043211,lane keeping assistance
0.9197031997,fpga fabric
0.9197027399,cognitive modelling
0.919702575,school library media center
0.9197020639,xml query language
0.9197020159,tumor invasion
0.9197019526000001,metaheuristic algorithms
0.9197016498999999,maspar mp
0.9197007996,carotid lumen
0.9197003531,sum modified laplacian
0.9196976517000001,totalistic cellular automata
0.919696328,voiced sounds
0.9196954815,halton sequence
0.9196941164,ordered lists
0.9196933232,noisy network coding
0.9196900658,kamus besar
0.9196874037999999,isi channels
0.9196871364,supply chain risk management
0.9196870268999999,oligonucleotide microarray
0.9196864776000001,pelaporan kerusakan
0.9196849640000001,как результат
0.9196845492,gross margin
0.9196840412999999,aix marseille
0.9196839059,random boolean networks
0.9196835611,coastal water
0.9196832141,discharge summary
0.9196824371,led array
0.9196808786,cyclically shifted
0.9196801045,bandwidth limitation
0.9196795837,polycrystalline diamond compact
0.9196782733,toll payment
0.9196775723999999,vector multiplication
0.9196771870999999,alta disponibilidade
0.9196760564,cited papers
0.9196751926000001,distance vector routing
0.9196741082,thematic analysis
0.9196716571,chicken game
0.9196703891,semantic analysis
0.9196651559000001,ge epi
0.9196642267,confidence limits
0.9196639309,pluralistic ignorance
0.9196635181,fingerprint image
0.9196611170000001,de2 board
0.9196606801,aboriginal languages
0.9196601495000001,low degree
0.9196595532999999,monostable multivibrators
0.9196594732,iterative water filling
0.9196586340999999,keterampilan membaca
0.9196584364,gaze tracker
0.9196565619,tanaman padi
0.9196540051000001,word relatedness
0.9196532887000001,chinese abacus
0.9196530937999999,morbid obesity
0.9196529015,atrial activity
0.9196527855,protein complexes
0.9196516235,entitlement management message
0.9196513801999999,dados espaciais
0.9196494345999999,digital circuits
0.9196491162999999,driver's distraction
0.9196490911,developmental coordination disorder
0.9196489873,conformal predictor
0.9196485203,siswa siswi
0.9196476647,robot soccer world cup
0.9196469443,deteriorating inventory
0.9196458406999999,digital television broadcasting
0.9196454955,aerospace corporation
0.919642055,partite graphs
0.9196419847,fuzzy ontology
0.9196390264000001,circulant digraphs
0.9196383096999999,guided weapons
0.9196379464,информации из
0.9196372209999999,aware scheduling
0.9196367265000001,ticket vending machines
0.9196360424,hormone secretion
0.9196351513,password recovery
0.9196347176999999,integrated care
0.9196341351,moving targets
0.9196315435,weak dominance
0.9196308175,brain abnormalities
0.9196281134000001,moment resisting frame
0.9196270073999999,saint martin
0.9196254223,spot xs
0.9196251856000001,cyclin dependent kinase
0.9196245559,hydro generator
0.9196243111,trigonometric function
0.9196237792,numerische lösung
0.9196237081,ids snort
0.9196216147,platelet rich plasma
0.9196214527,zusammenfassung der beitrag
0.9196203775,siswa kelas xi ipa
0.9196179186,routing misbehavior
0.919617795,в российских
0.9196158394,hyperbolic tangent function
0.9196155583,opportunistic spectrum
0.919613337,unpublished manuscript
0.9196129451,multithreaded programming
0.9196126281,nuclear overhauser
0.9196118745,lembaga pemerintah
0.9196105683,spelling bee
0.9196099951000001,endto end
0.9196094863,periodic broadcast
0.9196086087,ein bild
0.9196083826000001,комунікативної компетентності
0.9196081198,information sciences institute
0.9196049479999999,apnea hypopnea index
0.9196046524,antibiotic therapy
0.9196040578,sequential bifurcation
0.9196002209,short haul
0.9195966171,biomedical articles
0.9195928,sender anonymity
0.919592304,binding proteins
0.9195922368,abnormal event
0.9195914983,northern canada
0.9195913192,intelligent home
0.9195911920000001,acceptance criteria
0.9195909682,airline reservations
0.9195906389,domain shift
0.9195900503,resting state functional mri
0.9195898581999999,meminimumkan biaya
0.9195896695999999,pseudo zernike moment
0.9195890771999999,layered snowpacks
0.9195884753,agricultural mechanization
0.9195823514,musical compositions
0.9195823114,collaborative product commerce
0.9195822953,user oriented
0.9195821651999999,byy harmony learning
0.9195819899,imunisasi dasar
0.9195802984,cloud infrastructures
0.9195790712,intrinsic disorder
0.9195784881,unilateral spatial neglect
0.9195778470999999,siswa smp negeri
0.9195772066,undirected graph
0.9195771022,biosignal processing
0.9195768416,proximal splitting
0.9195759111,simulink models
0.9195753984999999,tomographic reconstructions
0.9195747877,reconfigurable fabric
0.9195727746,heteroclinic cycles
0.9195715137999999,prefix adders
0.9195690303,vsi fed
0.9195665212999999,memory corruption
0.9195659201,ultralightweight mutual authentication
0.9195658262999999,animal sciences
0.9195652308,chordae tendineae
0.919562351,epithelial tissue
0.9195623320999999,mediated interaction
0.9195617875,turboprop aircraft
0.9195607306999999,hough transform.the
0.9195601134999999,binary segmentation
0.9195597809,targeted attacks
0.9195583167,manganese dioxide
0.9195581288,vehicular environment
0.9195578465,liability insurance
0.9195577613,flux corrected transport
0.9195563943,generalized eigenvector
0.9195559753,piston pump
0.9195554488,sociedade brasileira
0.91955528,zip archive
0.9195525901999999,perceptually tuned
0.9195519842000001,weld beads
0.9195510018,issue queue
0.9195502829000001,storage class memories
0.9195483837999999,pairing heap
0.9195472120999999,social software
0.9195470385,multipleinput multiple output
0.9195465218000001,bayesian mcmc
0.9195441706999999,keynote lectures
0.9195440051,graphical representation
0.9195430412000001,ganglion cell
0.9195428656999999,tms320 dsp
0.9195422531999999,surface meshing
0.9195400106999999,ultrasound volumes
0.9195392629000001,fresnel reflection
0.9195384979000001,biomolecular complexes
0.9195379984000001,bentley library research guides
0.9195379926,fuzzy partition
0.9195370281,synthesis tool
0.9195349046,melalui internet
0.9195343371,gastrointestinal motility
0.9195335137999999,scientific theories
0.9195331784999999,mol cancer ther
0.919530895,image collections
0.9195304781999999,kneser graph
0.9195301567,air flow
0.9195296084000001,содержания обучения
0.9195288384,secure encryption
0.9195284442,viele anwendungen
0.9195279135,hyper tableaux
0.9195258899,stephen grossberg
0.9195221715999999,stmik bina sarana
0.9195189207,syntactic structure
0.9195181145999999,smart vehicles
0.9195141896,koleksi perpustakaan
0.9195134947,progressive alignment
0.9195127906999999,passive dynamic walkers
0.9195121759,graduation project
0.9195110402,payment card
0.9195093892,gait phase detection
0.9195076651,unbounded domains
0.9195072005,cell free massive mimo
0.9195062395,scrc research services account
0.9195050226,slang expressions
0.919503862,lower bounds
0.9195038014,demand assigned multiple access
0.9195030194,lsb matching steganography
0.9195022836,optical coherent tomography
0.9195016296999999,belajar bahasa inggris
0.9195005845,oil field
0.9194977597,identifier locator
0.9194976333,perpustakaan daerah kabupaten
0.9194970756,sort merge join
0.9194970512,parse forest
0.9194969987,continuous action spaces
0.9194961599,pairing friendly elliptic curves
0.9194924784,agent technology
0.9194920538,sequent balance
0.9194920332,algoritma djikstra
0.9194919809000001,medical texts
0.9194918611,countdown timer
0.9194916239,substitution permutation network
0.9194900178000001,diagram editor
0.919489344,microelectronic packaging
0.919488234,bias reduction
0.9194871768999999,pulse detonation
0.9194869853000001,rv reducer
0.9194867595999999,shapley shubik
0.9194858526,euclid's algorithm
0.9194833793000001,irrigation canal
0.9194813559999999,linear combination
0.9194802266,quantum stabilizer codes
0.9194748095,alpha oscillations
0.9194738659,organizational knowledge
0.9194728721,ball catching
0.9194725859999999,task scheduling
0.9194711924,aktiva tetap
0.9194703453,lt code
0.9194673554999999,aqidah akhlak
0.9194665178,parallele algorithmen
0.9194661229000001,event triggering
0.9194647475,sidelobe cancellers
0.9194640937999999,french verbs
0.9194625155,risk index
0.9194582989,total flowtime
0.919457973,gigabit passive optical networks
0.9194558929000001,speaker authentication
0.9194554518000001,midsagittal plane
0.9194535886,negeri surabaya
0.9194533815000001,русскому языку
0.9194516365000001,electrocutaneous stimulation
0.9194515255,pseudo boolean functions
0.9194487175,optical sensor
0.9194482637000001,concurrent programming languages
0.9194470379999999,precancerous lesions
0.9194453787000001,campus life
0.9194415145999999,disulfide connectivity
0.919438194,hamiltonian circuit
0.9194379076000001,konsep diri
0.9194373348999999,remotely sensed images
0.9194369995999999,entity identification
0.9194363634999999,psychological contract violation
0.9194353152,oracle spatial
0.9194351078,downlink transmissions
0.9194349193000001,optical axis
0.9194345840000001,densest subgraphs
0.9194342931,lexicase selection
0.9194316193000001,ability cultivation
0.9194301803,centrality indices
0.9194300995999999,ruang rawat inap
0.9194287022,snmp protocol
0.9194279545,assistive exoskeleton
0.9194268466,alma primo
0.9194266938,p2p overlay network
0.9194265726,lightweight cryptographic
0.9194260106000001,prediction intervals
0.919423082,uml rt
0.9194218062999999,chat transcripts
0.9194211924,weakest liberal precondition
0.9194197284000001,living creature
0.9194195042000001,courant friedrichs lewy
0.9194186755,magnetic drum
0.9194181926,object classification
0.9194176903,integrated services digital broadcasting terrestrial
0.9194164541,analog integrated circuits
0.9194137122,base band
0.9194114283,quantum evolutionary algorithm
0.9194098454999999,product service systems
0.9194090073000001,common mode voltage
0.9194083727,certificateless signatures
0.9194062766,intensity modulated
0.9194047693999999,ltl model checker
